electrons_sigma1_10_2 0.0175934
electrons_sigma1_11_2 0.0180034
electrons_sigma1_12_2 0.0181914
electrons_sigma1_13_2 0.0168756
electrons_sigma1_14_2 0.0156159
electrons_sigma1_15_2 0.0159304
electrons_sigma1_16_2 0.0152029
electrons_sigma1_17_2 0.0148071
electrons_sigma1_18_2 0.0149809
electrons_sigma1_19_2 0.0154973
electrons_sigma1_1_2 0.00500013
electrons_sigma1_20_2 0.0161399
electrons_sigma1_21_2 0.0144198
electrons_sigma1_22_2 0.015105
electrons_sigma1_23_2 0.0147409
electrons_sigma1_24_2 0.015874
electrons_sigma1_25_2 0.0151592
electrons_sigma1_26_2 0.0151201
electrons_sigma1_27_2 0.0162173
electrons_sigma1_28_2 0.0155298
electrons_sigma1_29_2 0.0157019
electrons_sigma1_2_2 0.0718413
electrons_sigma1_30_2 0.0158995
electrons_sigma1_31_2 0.015639
electrons_sigma1_32_2 0.0144851
electrons_sigma1_33_2 0.0139193
electrons_sigma1_34_2 0.0154023
electrons_sigma1_35_2 0.0147417
electrons_sigma1_36_2 0.0140117
electrons_sigma1_37_2 0.0126519
electrons_sigma1_38_2 0.0155668
electrons_sigma1_39_2 0.0130297
electrons_sigma1_3_2 0.0519738
electrons_sigma1_4_2 0.0373179
electrons_sigma1_5_2 0.030974
electrons_sigma1_6_2 0.0259946
electrons_sigma1_7_2 0.0237374
electrons_sigma1_8_2 0.0214516
electrons_sigma1_9_2 0.0197812
electrons_sigma2_10_2 0.287826
electrons_sigma2_11_2 0.327406
electrons_sigma2_12_2 0.0784537
electrons_sigma2_13_2 0.372346
electrons_sigma2_14_2 0.339207
electrons_sigma2_15_2 0.346868
electrons_sigma2_16_2 0.269935
electrons_sigma2_17_2 0.285032
electrons_sigma2_18_2 0.329177
electrons_sigma2_19_2 0.287775
electrons_sigma2_1_2 0.075075
electrons_sigma2_20_2 0.271846
electrons_sigma2_21_2 0.227523
electrons_sigma2_22_2 0.195237
electrons_sigma2_23_2 0.19245
electrons_sigma2_24_2 0.197004
electrons_sigma2_25_2 0.192618
electrons_sigma2_26_2 0.148203
electrons_sigma2_27_2 0.131739
electrons_sigma2_28_2 0.127684
electrons_sigma2_29_2 0.108691
electrons_sigma2_2_2 0.222525
electrons_sigma2_30_2 0.0996363
electrons_sigma2_31_2 0.0785671
electrons_sigma2_32_2 0.0678211
electrons_sigma2_33_2 0.0625684
electrons_sigma2_34_2 0.0554847
electrons_sigma2_35_2 0.0464562
