QC1RE2125	-2.125	.01	0.000	1.1537788082497972e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2115	-2.115	.01	0.000	1.340609741683515e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2105	-2.105	.01	0.000	1.576853357315236e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2095	-2.095	.01	0.000	1.868900474397648e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2085	-2.085	.01	0.000	2.2257032088649814e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2075	-2.075	.01	0.000	2.658710841816137e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2065	-2.065	.01	0.000	3.182158235761004e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2055	-2.055	.01	0.000	3.813514770862588e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2045	-2.045	.01	0.000	4.574168785325679e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2035	-2.035	.01	0.000	5.490219592600993e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2025	-2.025	.01	0.000	6.593497208719193e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2015	-2.015	.01	0.000	7.923175298641501e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2005	-2.005	.01	0.000	9.52749096084039e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE1995	-1.995	.01	0.000	1.1465417761339372e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1985	-1.985	.01	0.000	1.3809059888747074e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1975	-1.975	.01	0.000	1.6647415795269675e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1965	-1.965	.01	0.000	2.0091064707412805e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1955	-1.955	.01	0.000	2.427755306308444e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1945	-1.945	.01	0.000	2.9378939024285645e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1935	-1.935	.01	0.000	3.5612143447172807e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1925	-1.925	.01	0.000	4.32508474609195e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1915	-1.915	.01	0.000	5.263874914459493e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1905	-1.905	.01	0.000	6.420939102211304e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1895	-1.895	.01	0.000	7.851633984442704e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1885	-1.885	.01	0.000	9.626824026326873e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE1875	-1.875	.01	0.000	1.183692282008091e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1865	-1.865	.01	0.000	1.4597242783739203e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1855	-1.855	.01	0.000	1.8054909563396212e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1845	-1.845	.01	0.000	2.2398333400696843e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1835	-1.835	.01	0.000	2.7870624901795687e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1825	-1.825	.01	0.000	3.4785240205821067e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1815	-1.815	.01	0.000	4.353903217778568e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1805	-1.805	.01	0.000	5.461946777868215e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1795	-1.795	.01	0.000	6.859461074038276e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1785	-1.785	.01	0.000	8.603147835892285e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1775	-1.775	.01	0.000	1.0718377097820439e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1765	-1.765	.01	0.000	1.310431440689255e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1755	-1.755	.01	0.000	1.5266304528471757e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1745	-1.745	.01	0.000	1.557303085837251e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1735	-1.735	.01	0.000	9.208345716967848e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1725	-1.725	.01	0.000	-1.7455462620314985e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1715	-1.715	.01	0.000	-1.0239190014879837e-07	0.0	0.0	0.0	0.0	0.0	
